Country_ID,Year,year_centered,year_sq,loss_lag1,loss_lag2,loss_lag3,loss_roll3_mean,loss_roll5_mean,PEC SOLID,PEC Liquid,PEC Gaseous,PEC Nuclear,PEC Waste,PEC Electricity,PEC RES,PEC Fossil,PEC Total,FEC Industry,FEC Other,FEC trans RES,FEC transport,FEC total,Total losses
EE,1980,0,0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1981,1,1,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1982,2,4,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1983,3,9,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1984,4,16,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1985,5,25,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1986,6,36,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1987,7,49,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1988,8,64,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1989,9,81,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1990,10,100,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1991,11,121,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1992,12,144,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1993,13,169,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1994,14,196,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1995,15,225,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1996,16,256,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1997,17,289,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1998,18,324,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,1999,19,361,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,2000,20,400,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
EE,2001,21,441,15.0,15.0,15.0,15.555555555555557,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668
EE,2002,22,484,16.666666666666668,15.0,15.0,16.666666666666668,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33333333333333
EE,2003,23,529,18.33333333333333,16.666666666666668,15.0,18.333333333333332,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
EE,2004,24,576,20.0,18.33333333333333,16.666666666666668,55.61111111111111,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5
EE,2005,25,625,128.5,20.0,18.33333333333333,128.5,84.1,3418.178,729.128,682.46,0.0,0.0,-138.263,588.734,4829.766,5280.237,710.314,1381.921,0.155,768.625,2860.86,237.0
EE,2006,26,676,237.0,128.5,20.0,121.83333333333333,80.76666666666667,3346.252,716.263,691.208,0.0,0.0,-64.488,531.939,4753.723,5221.174,684.66,1376.916,1.121,819.758,2881.334,0.0
EE,2007,27,729,0.0,237.0,128.5,83.66666666666667,79.9,4343.915,723.118,691.229,0.0,0.0,-208.083,602.202,5758.262000000001,6152.381000000001,755.286,1464.675,0.516,862.71,3082.6710000000003,14.0
EE,2008,28,784,14.0,0.0,237.0,14.0,81.5,3470.663,683.066,654.449,0.0,0.0,-80.911,650.327,4808.178,5377.594,732.029,1480.088,4.156,845.312,3057.429,28.0
EE,2009,29,841,28.0,14.0,0.0,28.0,64.2,2571.726,515.768,512.253,0.0,0.0,7.051,719.305,3599.7470000000003,4326.103,529.854,1481.437,1.761,749.927,2761.218,42.0
EE,2010,30,900,42.0,28.0,14.0,42.0,28.0,4172.541,524.538,562.511,0.0,0.0,-279.794,854.231,5259.59,5834.027,577.671,1546.21,7.739,788.25,2912.1310000000003,56.0
EE,2011,31,961,56.0,42.0,28.0,49.46666666666667,38.08,4147.636,507.877,503.289,0.0,0.0,-306.277,836.165,5158.802000000001,5688.6900000000005,586.045,1446.381,4.497,794.646,2827.072,50.4
EE,2012,32,1024,50.4,56.0,42.0,50.4,44.239999999999995,3488.238,509.806,534.824,0.0,0.0,-192.605,861.442,4532.868,5201.705,564.247,1505.166,3.841,817.533,2886.946,44.8
EE,2013,33,1089,44.8,50.4,56.0,44.800000000000004,46.480000000000004,4154.446,435.359,486.285,0.0,104.328,-308.512,851.138,5076.09,5723.044000000001,639.597,1461.521,3.201,786.844,2887.962,39.2
EE,2014,34,1156,39.2,44.8,50.4,39.199999999999996,44.8,3985.439,369.488,435.555,0.0,68.262,-236.801,858.244,4790.482,5480.186999999999,555.819,1477.019,5.121,789.18,2822.018,33.6
EE,2015,35,1225,33.6,39.2,44.8,33.6,39.2,3203.567,263.516,390.456,0.0,47.339,-79.536,933.791,3857.539,4759.133,535.033,1455.308,2.56,809.987,2800.328,28.0
EE,2016,36,1296,28.0,33.6,39.2,28.000000000000004,33.6,4244.37,413.005,428.267,0.0,46.36,-175.15,1001.066,5085.642,5957.918,457.757,1560.182,1.92,822.73,2840.669,22.40000000000001
EE,2017,37,1369,22.40000000000001,28.0,33.6,22.400000000000006,28.000000000000007,4330.079,153.795,405.958,0.0,45.097,-235.082,1075.679,4889.831999999999,5775.525999999999,462.926,1540.625,2.471,863.515,2867.066,16.800000000000004
EE,2018,38,1444,16.800000000000004,22.40000000000001,28.0,16.800000000000008,22.400000000000002,4056.319,82.613,413.613,0.0,49.784,-163.113,1156.089,4552.545,5595.304999999999,485.921,1567.381,18.679,904.202,2957.504,11.200000000000005
EE,2019,39,1521,11.200000000000005,16.800000000000004,22.40000000000001,11.200000000000003,16.800000000000004,3014.694,-7.581,380.173,0.0,42.217,185.469,1179.377,3387.286,4794.349,459.307,1526.913,29.893,908.321,2894.541,5.600000000000001
EE,2020,40,1600,5.600000000000001,11.200000000000005,16.800000000000004,5.600000000000001,11.200000000000005,2431.151,-126.509,348.002,0.0,34.224,313.328,1319.63,2652.644,4319.826,408.037,1521.831,41.997,819.63,2749.498,0.0
EE,2021,41,1681,0.0,5.600000000000001,11.200000000000005,1.8666666666666671,6.7200000000000015,2658.026,-182.813,394.223,0.0,35.926,226.056,1319.855,2869.436,4451.272999999999,383.584,1565.825,50.406,883.288,2832.697,0.0
EE,2022,42,1764,0.0,0.0,5.600000000000001,0.0,3.3600000000000008,2890.619,98.086,292.093,0.0,34.899,86.93,1320.304,3280.798,4722.931,358.4,1516.592,33.097,903.088,2778.08,0.0
EE,2023,43,1849,0.0,0.0,0.0,1.3333333333333333,1.9200000000000004,2322.3457737974936,97.72238183503244,267.64816032360704,0.0,36.06541770807384,-17.626666666648816,1377.9060137721651,2687.7163159561333,4084.061080769723,319.82029999999213,1516.592,48.61303571693555,950.0549510055978,2786.46725100559,4.0
EL,1980,0,0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
EL,1981,1,1,13.0,0.0,0.0,1209.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0
EL,1982,2,4,2405.0,13.0,0.0,1209.8333333333333,1209.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.5
EL,1983,3,9,1211.5,2405.0,13.0,1211.5,911.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
EL,1984,4,16,18.0,1211.5,2405.0,414.1666666666667,732.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
EL,1985,5,25,13.0,18.0,1211.5,11.333333333333334,730.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
EL,1986,6,36,3.0,13.0,18.0,135.0,326.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0
EL,1987,7,49,389.0,3.0,13.0,397.3333333333333,244.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
EL,1988,8,64,800.0,389.0,3.0,398.3333333333333,242.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
EL,1989,9,81,6.0,800.0,389.0,941.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
EL,1990,10,100,2017.0,6.0,800.0,2017.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028.0
EL,1991,11,121,4028.0,2017.0,6.0,2015.0,1370.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,1992,12,144,0.0,4028.0,2017.0,1342.6666666666667,1210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,1993,13,169,0.0,0.0,4028.0,4.666666666666667,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
EL,1994,14,196,14.0,0.0,0.0,203.33333333333334,927.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0
EL,1995,15,225,596.0,14.0,0.0,656.0,393.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0
EL,1996,16,256,1358.0,596.0,14.0,652.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
EL,1997,17,289,2.0,1358.0,596.0,519.6666666666666,433.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0
EL,1998,18,324,199.0,2.0,1358.0,372.3333333333333,614.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0
EL,1999,19,361,916.0,199.0,2.0,2281.3333333333335,1640.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5729.0
EL,2000,20,400,5729.0,916.0,199.0,2217.0,1370.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
EL,2001,21,441,6.0,5729.0,916.0,1940.6666666666667,1387.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
EL,2002,22,484,87.0,6.0,5729.0,44.0,1355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
EL,2003,23,529,39.0,87.0,6.0,532.0,1466.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0
EL,2004,24,576,1470.0,39.0,87.0,623.0,392.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
EL,2005,25,625,360.0,1470.0,39.0,610.0,391.2,8952.488,17059.112,2225.47,0.0,24.84,325.021,1704.489,28237.07,30291.42,4168.76,8682.285,0.0,8171.358,21022.403,0.0
EL,2006,26,676,0.0,360.0,1470.0,139.0,385.2,8427.394,17013.191,2617.665,0.0,5.565,361.307,1848.4,28058.25,30273.522,4241.898,8845.985,45.07,8540.473,21628.356,57.0
EL,2007,27,729,57.0,0.0,360.0,516.0,675.6,8835.988,16108.936,3227.06,0.0,5.565,374.463,1756.656,28171.984,30308.668,4617.99,8673.675,83.071,8806.711,22098.376,1491.0
EL,2008,28,784,1491.0,57.0,0.0,520.0,384.0,8321.207,16595.362,3316.537,0.0,4.013,482.631,1755.727,28233.106000000003,30475.477000000003,4231.48,8599.227,67.163,8605.059,21435.766,12.0
EL,2009,29,841,12.0,1491.0,57.0,531.0,330.0,8425.257,15982.335,2723.548,0.0,4.036,375.494,1922.43,27131.14,29433.099999999995,3462.364,7915.76,76.001,9206.499,20584.623,90.0
EL,2010,30,900,90.0,12.0,1491.0,34.333333333333336,330.2,7863.033,13781.33,2880.6,0.0,32.029,490.628,2190.639,24524.963,27238.259,3472.811,7424.102,124.606,8158.84,19055.753,1.0
EL,2011,31,961,1.0,90.0,12.0,30.333333333333332,318.8,7886.86,12676.279,3586.726,0.0,28.064,277.902,2198.665,24149.865,26654.496,3322.823,8156.984,103.396,7444.992,18924.799,0.0
EL,2012,32,1024,0.0,1.0,90.0,0.3333333333333333,20.6,8134.842,12429.116,3297.865,0.0,14.928,153.482,2506.89,23861.823,26537.123,2995.491,7791.948,103.396,6273.877,17061.316,0.0
EL,2013,33,1089,0.0,0.0,1.0,11.0,24.8,6981.004,10663.062,2914.815,0.0,21.09,162.253,2676.084,20558.881,23418.308,2835.531,6224.035,121.296,6282.507,15342.073,33.0
EL,2014,34,1156,33.0,0.0,0.0,69.33333333333333,41.8,6687.083,11180.829,2136.149,0.0,20.732,758.298,2505.95,20004.061,23289.041,3088.3,6080.314,134.48,6412.964,15581.578,175.0
EL,2015,35,1225,175.0,33.0,0.0,75.0,45.0,5606.374,11697.286,2329.167,0.0,89.137,826.139,2840.412,19632.827,23388.515,3128.446,6859.177,141.511,6577.083,16564.706,17.0
EL,2016,36,1296,17.0,175.0,33.0,82.66666666666667,56.2,4369.484,11828.769,3343.406,0.0,60.118,756.32,2704.103,19541.659,23062.2,3073.122,6897.78,149.422,6776.192,16747.094,56.0
EL,2017,37,1369,56.0,17.0,175.0,133.66666666666666,121.8,4816.635,11460.08,3796.992,0.0,0.0,536.285,2625.47771281169,20073.707,23235.469712811693,2762.817,6840.91971281169,165.812,6801.87,16405.606712811692,328.0
EL,2018,38,1444,328.0,56.0,17.0,153.66666666666666,130.6,4564.069,11026.079,3632.112,0.0,28.961,539.811,2817.28838712142,19222.26,22608.32038712142,2738.854,6181.98438712142,158.785,6986.562,15907.40038712142,77.0
EL,2019,39,1521,77.0,328.0,56.0,242.66666666666666,160.2,3196.088,11306.584,4061.338,0.0,41.978,855.03,2827.82856262539,18564.01,22288.84656262539,2587.606,6410.46056262539,186.112,7175.808,16173.874562625391,323.0
EL,2020,40,1600,323.0,77.0,328.0,511.3333333333333,383.6,1830.92,9121.559,4553.479,0.0,9.673,762.167,2963.25560877041,15505.958,19241.05360877041,2523.498,6418.21760877041,199.532,5497.275,14438.99060877041,1134.0
EL,2021,41,1681,1134.0,323.0,77.0,713.6666666666666,509.2,1710.922,9756.013,5144.183,0.0,7.858,316.767,3398.40154504633,16611.118000000002,20334.14454504633,2565.401,6376.59454504633,216.524,6226.919,15168.91454504633,684.0
EL,2022,42,1764,684.0,1134.0,323.0,613.0,447.8,1562.47,11471.419,4382.404,0.0,0.0,296.389,3213.12718018534,17416.292999999998,20925.809180185337,2565.529,6523.44818018534,216.524,7022.771,16111.74818018534,21.0
EL,2023,43,1849,21.0,684.0,1134.0,1525.6666666666667,1206.8,1127.4055439380743,11464.05299421286,3806.3767859915415,0.0,0.0,296.389,3379.104245337934,16397.835324142474,20073.328569480407,2552.678763291932,6523.44818018534,239.2623999999996,7045.509399999999,16121.63634347727,3872.0
ES,1980,0,0,0.0,0.0,0.0,3718.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.0
ES,1981,1,1,3718.0,0.0,0.0,3796.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.0
ES,1982,2,4,3874.0,3718.0,0.0,3685.6666666666665,3685.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465.0
ES,1983,3,9,3465.0,3874.0,3718.0,7387.333333333333,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14823.0
ES,1984,4,16,14823.0,3465.0,3874.0,7392.666666666667,5954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0
ES,1985,5,25,3890.0,14823.0,3465.0,6263.666666666667,5226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
ES,1986,6,36,78.0,3890.0,14823.0,1322.6666666666667,4451.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,1987,7,49,0.0,78.0,3890.0,855.0,4255.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.0
ES,1988,8,64,2487.0,0.0,78.0,1231.0,1532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0
ES,1989,9,81,1206.0,2487.0,0.0,2096.6666666666665,1273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.0
ES,1990,10,100,2597.0,1206.0,2487.0,3444.0,2563.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6529.0
ES,1991,11,121,6529.0,2597.0,1206.0,3081.3333333333335,2587.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
ES,1992,12,144,118.0,6529.0,2597.0,2301.6666666666665,2141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0
ES,1993,13,169,258.0,118.0,6529.0,181.33333333333334,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0
ES,1994,14,196,168.0,258.0,118.0,279.6666666666667,1497.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0
ES,1995,15,225,413.0,168.0,258.0,957.3333333333334,649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291.0
ES,1996,16,256,2291.0,413.0,168.0,1534.0,1005.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0
ES,1997,17,289,1898.0,2291.0,413.0,1399.0,955.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
ES,1998,18,324,8.0,1898.0,2291.0,685.3333333333334,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
ES,1999,19,361,150.0,8.0,1898.0,2013.0,2045.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5881.0
ES,2000,20,400,5881.0,150.0,8.0,2396.6666666666665,1819.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0
ES,2001,21,441,1159.0,5881.0,150.0,2462.3333333333335,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0
ES,2002,22,484,347.0,1159.0,5881.0,566.6666666666666,1546.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0
ES,2003,23,529,194.0,347.0,1159.0,567.0,1748.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0
ES,2004,24,576,1160.0,194.0,347.0,458.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
ES,2005,25,625,20.0,1160.0,194.0,1320.3333333333333,900.4,20516.622,62845.225,29364.009,14842.39,189.261,-115.477,8392.96,112725.856,136034.99,29937.214,28011.564,261.302,40168.874,98117.652,2781.0
ES,2006,26,676,2781.0,20.0,1160.0,1182.6666666666667,980.4,17851.635,62928.588,31169.347,15509.716,252.126,-282.029,9156.91,111949.57,136586.293,24473.267,30128.84,172.662,41218.918,95821.025,747.0
ES,2007,27,729,747.0,2781.0,20.0,1325.3333333333333,1031.2,19980.971,63520.865,31306.835,14214.015,309.186,-494.497,10000.718,114808.671,138838.093,26483.143,29512.846,389.383,42477.861,98473.85,448.0
ES,2008,28,784,448.0,747.0,2781.0,398.3333333333333,799.2,13446.439,60817.078,34517.796,15212.296,328.055,-949.183,10545.269,108781.313,133917.75,24964.963,29337.121,626.99,40700.866,95002.95,0.0
ES,2009,29,841,0.0,448.0,747.0,744.3333333333334,1152.2,9665.228,56424.983,30846.419,13783.0,426.238,-696.819,12564.989,96936.63,123014.038,20698.891,29373.125,1085.742,38069.919,88141.935,1785.0
ES,2010,30,900,1785.0,0.0,448.0,1005.6666666666666,842.4,7281.087,54282.356,30659.277,16134.8,322.248,-716.509,15044.345,92222.72,123007.604,20781.483,31414.867,1453.019,37381.434,89577.784,1232.0
ES,2011,31,961,1232.0,1785.0,0.0,1553.6666666666667,1021.8,12716.137,51788.053,28450.744,15044.7,374.314,-523.732,14814.235,92954.934,122664.451,20627.827,30223.287,1742.175,36212.825,87063.939,1644.0
ES,2012,32,1024,1644.0,1232.0,1785.0,1081.6666666666667,1006.0,15518.743,47793.107,28220.101,15990.5,345.175,-962.941,16123.296,91531.951,123027.981,20107.728,29939.993,2152.02,33489.964,83537.685,369.0
ES,2013,33,1089,369.0,1644.0,1232.0,678.3333333333334,1010.4,11447.726,46257.734,25692.869,14785.0,352.649,-580.482,17716.015,83398.329,115671.511,19601.617,29446.364,908.643,31883.68,80931.661,22.0
ES,2014,34,1156,22.0,369.0,1644.0,130.33333333333334,653.4,11568.18,46303.174,23181.642,14931.1,374.404,-292.863,17749.9941966179,81052.996,113815.6311966179,19311.864,28058.8441966179,977.769,32172.702,79543.41019661792,0.0
ES,2015,35,1225,0.0,22.0,369.0,73.66666666666667,446.8,13583.196,48564.318,24102.153,14903.2,413.695,-11.436,16601.2990528327,86249.66699999999,118156.4250528327,18691.281,28399.1380528327,985.22,33397.75,80488.1690528327,199.0
ES,2016,36,1296,199.0,0.0,22.0,202.66666666666666,199.8,10795.881,49688.975,24595.004,15272.9,438.815,659.243,16981.8939026464,85079.86,118432.7119026464,19897.234,27481.9099026464,1121.617,34828.352,82207.49590264639,409.0
ES,2017,37,1369,409.0,199.0,0.0,342.3333333333333,209.8,12869.106,52851.285,26829.651,15131.49,472.317,788.392,15977.9632195471,92550.042,124920.20421954711,20394.457,28027.6672195471,1289.829,36330.402,84752.5262195471,419.0
ES,2018,38,1444,419.0,409.0,199.0,1002.0,641.0,11472.62,52799.348,26617.239,14478.8,547.305,954.6,17434.1076613165,90889.207,124304.0196613165,20666.439,28767.4346613165,1681.883,37286.149,86720.0226613165,2178.0
ES,2019,39,1521,2178.0,419.0,409.0,2513.0,1629.4,5036.547,51311.242,30430.632,15218.0,525.787,590.054,17516.4990510175,86778.421,120628.7610510175,20642.726,28034.7660510175,1630.994,37805.626,86483.1180510175,4942.0
ES,2020,40,1600,4942.0,2178.0,419.0,3180.3333333333335,2073.8,3081.364,40349.176,27470.657,15174.0,539.722,281.993,18129.2545741855,70901.197,105026.1665741855,18838.478,27283.8165741855,1402.466,27634.819,73757.1135741855,2421.0
ES,2021,41,1681,2421.0,4942.0,2178.0,3764.0,2777.8,3064.292,45298.259,29024.848,14725.0,517.324,73.297,18753.2318165663,77387.399,111456.2518165663,20164.098,27967.5678165663,1401.3,32197.364,80329.0298165663,3929.0
ES,2022,42,1764,3929.0,2421.0,4942.0,5851.333333333333,4934.8,3555.7,49454.35,27711.065,15295.0,515.087,-1702.639,18400.3962806917,80721.11499999999,113228.95928069168,17946.563,27138.1442806917,1373.353,36143.362,81228.0692806917,11204.0
ES,2023,43,1849,11204.0,3929.0,2421.0,7421.666666666667,5925.6,2762.778580533492,47285.55074049074,24670.917401376093,14827.992124509075,493.00607142806535,-1200.065185432304,22202.56330271582,74719.24672240033,111042.743035621,16867.928204262997,27138.1442806917,1243.972999999998,35871.877517263376,79877.95000221807,7132.0
FI,1980,0,0,0.0,0.0,0.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0
FI,1981,1,1,365.0,0.0,0.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0
FI,1982,2,4,365.0,365.0,0.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0
FI,1983,3,9,365.0,365.0,365.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0
